phylum	class	order	family	genus	species	strain
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf67
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf25
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf198
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf23
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf5
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf24
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf205
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf407
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf42
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf208
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf230
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf22
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf412
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf29
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf226
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	Leaf257
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	D2_1
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	D18-1
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Lysobacteraceae	Stenotrophomonas	Pseudomonas maltophilia	PT03
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas sp.	Leaf70
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces reticuli	Tü45
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces kronopolitis	NEAU-ML8
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root1295
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root1304
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root1310
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root1319
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root264
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root369
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root431
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root55
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root63
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp.	Root66D1
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces thermoautotrophicus	P1-2
Proteobacteria	Gammaproteobacteria	Vibrionales, not validated	Vibrionaceae	Vibrio	Vibrio sonorensis	PP5(1)
Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Tepidimicrobium	Tepidimicrobium sp.	EBR599
Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Terrabacter	Terrabacter sp.	Root85
Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Terrabacter	Terrabacter sp.	Root181
Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Terrabacter	Terrabacter sp.	Soil811
Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Terrabacter	Terrabacter sp.	Soil810
Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Thermobifida	Thermomonospora alba	IPV 1900
Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales, not assigned to family	Thiomonas	Thiomonas sp.	SO6
not assigned to phylum	not assigned to class and not assigned to phylum	Clostridiales	Not assigned to family	unclassified	unclassified bacterium	Jamm 0065
Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	Terriglobus sp.	TAA 43
Acidobacteria	Acidobacteriia	Not assigned to order	Acidobacteriaceae	Acidobacteriaceae	Acidobacteriaceae sp.	TAA 166
Acidobacteria	Acidobacteriia	Not assigned to order	Acidobacteriaceae	Acidobacteriaceae	Acidobacteriaceae sp.	KBS 83
Acidobacteria	Acidobacteriia	Not assigned to order	Acidobacteriaceae	Acidobacteriaceae	Acidobacteriaceae sp.	KBS 96
Actinobacteria	Actinobacteria	Not assigned to order	Actinospicaceae	Actinocrinis	Actinocrinis puniceicyclus	OB1
Firmicutes	Clostridia	Not assigned to order	Ruminococcaceae	Soleaferrea	Soleaferrea massiliensis	AP7
not assigned to phylum	not assigned to class and not assigned to phylum	Clostridiales	Not assigned to family	unclassified	unclassified bacterium	FSW06-301
Proteobacteria	Alphaproteobacteria	Not assigned to order	Rhodobacteraceae	Acuticoccus	Acuticoccus yangtzensis	JL1095
not assigned to phylum	not assigned to class and not assigned to phylum	Clostridiales	Not assigned to family	unclassified	unclassified bacterium	CL-2
Firmicutes	Clostridia	Not assigned to order	Clostridiaceae	Inediibacterium	Inediibacterium massiliense	Mt12
Firmicutes	Clostridia	Not assigned to order	Clostridiaceae	Khelaifiella	Khelaifiella massiliensis	Mt13
Firmicutes	Clostridia	Not assigned to order	Lachnospiraceae	Niameybacter	Niameybacter massiliensis	Mt14
not assigned to phylum	not assigned to class and not assigned to phylum	Clostridiales	Not assigned to family	unclassified	unclassified bacterium	SB2
Firmicutes	Clostridia	Not assigned to order	Clostridiaceae	Lachnoclostridium	Lachnoclostridium bouchesdurhonense	AT5
Firmicutes	Clostridia	Clostridia, not assigned to order	Clostridia, not assigned to family	Intestinimonas	Intestinimonas timonensis	GD4
Actinobacteria	Actinobacteria	Not assigned to order	Micromonosporaceae	Verrucosispora	Verrucosispora sonchi	NEAU-QY3
Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Micromonospora	Micromonospora terminaliae	TMS7
Firmicutes	Clostridia	Not assigned to order	Clostridiaceae	Lachnoclostridium	Lachnoclostridium massiliosenegalense	Marseille-P299, mt 23
not assigned to phylum	not assigned to class and not assigned to phylum	Clostridiales	Not assigned to family	unclassified	unclassified bacterium	Sanger 05
not assigned to phylum	not assigned to class and not assigned to phylum	Clostridiales	Not assigned to family	unclassified	unclassified bacterium	P2414
Firmicutes	Clostridia	Not assigned to order	Clostridiaceae	Lachnoclostridium	Lachnoclostridium touaregense	Marseille-P2415
Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella massiliensis	Marseille-P2438
Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella timonensis	Marseille-P2437
Firmicutes	Bacilli	Not assigned to order	Thermoactinomycetaceae	Paludifilum	Paludifilum halophilum	SMBg3
Firmicutes	Negativicutes	Not assigned to order	Veillonellaceae	Massilibacillus	Massilibacillus massiliensis	Marseille-P2411
not assigned to phylum	not assigned to class and not assigned to phylum	Clostridiales	Not assigned to family	unclassified	unclassified bacterium	Marseille-2434
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces caelicus	MBRL 179
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp.	Root318D1
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp.	Root411
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp.	Root434
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp.	Root473
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp.	Leaf267
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp.	Leaf220
Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Anaeromassilibacillus	Anaeromassilibacillus senegalensis	MT9
Actinobacteria	Actinobacteria	Actinomycetales	Gordoniaceae	Williamsia	Williamsia sp.	Leaf354
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas sp.	SN8
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas sp.	Leaf148
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas sp.	Leaf131
Proteobacteria	Betaproteobacteria	Rhizobiales	Zoogloeaceae	Zoogloea	Zoogloea resiniphila	DhA-35
Firmicutes	Clostridia	Anaeroplasmatales	Clostridiaceae	Clostridium	Clostridium cellulosi	DG5
Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Lamprobacter	Lamprobacter modestohalophilus	Sivash
Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas communis	Nm2
Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas eutropha	C-91, Nm57
Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas nitrosa	Nm90
Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Nitrosolobus multiformis	C-71, Nl13
Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	Octadecabacter antarcticus	307
Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Roseivirga	Marinicola seohaensis	
Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas circumdentaria	VPB 3329
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas geniculata	WS40
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas mucosa	C3_4
Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella	Bacteroides termitidis	151002920
Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp.	GFAJ-1
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp.	Root1497
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp.	Root154
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp.	Root214
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium sp.	Leaf8
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium sp.	Leaf44
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium sp.	Leaf186
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium sp.	Leaf263
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium sp.	Leaf172
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium sp.	Leaf415
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium sp.	Leaf254
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium sp.	Leaf164
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp.	Root381
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp.	Root483D1
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp.	Root670
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp.	Leaf344
Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinobaculum	Actinobaculum massiliae	FC3
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora sp.	Root107
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora sp.	Root187
Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Venenivibrio	Venenivibrio stagnispumantis	CP B.2, CP.B2
Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Janibacter	Janibacter sp.	Soil728
Firmicutes	Clostridia	Clostridiales	Clostridia, not assigned to family	Carboxydocella	Carboxydocella ferrireducans	019
Proteobacteria	Betaproteobacteria	Rhizobiales	Zoogloeaceae	Zoogloea	Zoogloea sp.	CN20
Proteobacteria	Alphaproteobacteria	Rhizobiales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp.	Root77
Proteobacteria	Alphaproteobacteria	Rhizobiales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp.	Root700
Proteobacteria	Alphaproteobacteria	Rhizobiales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp.	Root1277
Proteobacteria	Alphaproteobacteria	Rhizobiales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp.	Root1290
Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfurovum	Sulfurovum denitrificans	eps51
Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus humicus	D14_2
Proteobacteria	Gammaproteobacteria	Vibrionales, not validated	Vibrionaceae	Vibrio	Vibrio sinaloensis	T47
Bacteroidetes	Saprospiria	Sphingobacteriales	Lewinellaceae	Lewinella	Lewinella marina	MKG-38
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp.	Leaf2
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp.	Stev5
Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus urinalis	D3_2
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium sp.	CN 11
Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp.	RT94
Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp.	Sanger 06
Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp.	Sanger_15
Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp.	Sanger_31
Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp.	Sanger_91
Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp.	Sanger_36
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Lysobacteraceae	Xylella	Xylella fastidiosa subsp. fastidiosa	
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Lysobacteraceae	Xylella	Xylella fastidiosa subsp. fastidiosa	ALS-BC
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Lysobacteraceae	Xylella	Xylella fastidiosa  subsp. multiplex	
Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	P1F20A, W10960, WW10960
Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	Dyadobacter sp.	Leaf189
Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinoallomurus	Actinoallomurus caesius	A3015
Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus sp.	A1
Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	Angustibacter sp.	Root456
Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter sp.	Root179
Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter sp.	Root480
Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter sp.	Root561
Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter sp.	Root627
Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter sp.	Soil773
Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter sp.	Soil772
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Leucobacter	Leucobacter salsicius	M1-8
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	RUH 2376
Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Streptosporangium	Streptosporangium oxazolinicum	K07-0460
Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Planosporangium	Planosporangium mesophilum	
Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Bacillus thermodenitrificans	PA-3
Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia endophytica	JM-87
Firmicutes	Clostridia	Clostridia, not assigned to order	Lachnospiraceae	Blautia	Blautia sp.	Sanger_23
Firmicutes	Clostridia	Clostridia, not assigned to order	Lachnospiraceae	Blautia	Blautia sp.	Sanger_25
Firmicutes	Clostridia	Clostridia, not assigned to order	Lachnospiraceae	Blautia	Blautia sp.	Sanger_28
Firmicutes	Clostridia	Clostridia, not assigned to order	Lachnospiraceae	Blautia	Blautia sp.	Sanger_32
Actinobacteria	Actinobacteria	Pseudomonadales	Micrococcaceae	Sinomonas	Sinomonas soli	FP 108
Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter	Lentibacter algarum	ZXM098
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp.	Leaf26
Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Geobacillus debilis	GB1
Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis endophytica	KLBMP 1221
Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium phytohabitans	KLBMP 1111
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces halotolerans	TRM 40137
Proteobacteria	Gammaproteobacteria	Enterobacteriales, not validated	Enterobacteriaceae	Klebsiella	Klebsiella michiganensis	H1g
Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Angustibacter	Angustibacter peucedani	RS-50
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas sp.	Leaf460
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas sp.	Leaf427
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas sp.	Leaf443
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas sp.	Leaf454
Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus rotai	strain 1971
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas guangdongensis	CY01
Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Iodobacter	Iodobacter limnosediminis	E1
Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	Dyadobacter arcticus	R-S7-29
Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella apicola	wkB1
Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas	Methylomonas paludis	MG30
Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula dongshanensis	SH25
Proteobacteria	Gammaproteobacteria	Enterobacteriales, not validated	Hafniaceae	Edwardsiella	Edwardsiella piscicida	ET883
Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium calliandrae	CCGE524
Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium mayense	CCGE526
Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium jaguaris	CCGE525
Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus oceani	SW109
Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Frischella	Frischella perrara	PEB0191
Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	Parapedobacter pyrenivorans	P-4
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces yaanensis	Z4
Firmicutes	Clostridia	Clostridia, not assigned to order	Clostridia, not assigned to family	Intestinimonas	Intestinimonas butyriciproducens	Sanger_35
Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia huakuii	LAM0618
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas rhizosphaerae	YW11
Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora indica	VRC122
Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Burkholderia caballeronis	TNe-841
Proteobacteria	Gammaproteobacteria	Vibrionales, not validated	Vibrionaceae	Vibrio	Vibrio cortegadensis	C 16.17
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces fukangensis	EGI 80050
Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Salinicola	Salinicola sp.	BAS 10
Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter glycinis	
Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lutimonas	Aestuariicola saemankumensis	SMK-142
Actinobacteria	Actinobacteria	Actinomycetales	Jiangellaceae	Haloactinopolyspora	Haloactinopolyspora alkaliphila	EGI 80088
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Zhizhongheella	Zhizhongheella caldifontis	
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces fuscus	TRM 49117
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces albus	TRM 49136
Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Tomitella	Tomitella cavernea	YIM C00895
Proteobacteria	Gammaproteobacteria	Enterobacteriales, not validated	Enterobacteriaceae	Enterobacter	Enterobacter xiangfangensis	10-17
Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus alcaliphilus	SG103
Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium hydrothermale	0704C9-2
Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus tunisiensis	Shr3
Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	Undibacterium squillarum	CMJ-15
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Permianibacter	Permianibacter aggregans	HW001
Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	Nocardia bhagyanesis	VRC07
Proteobacteria	Gammaproteobacteria	Enterobacteriales, not validated	Yersiniaceae	Serratia	Serratia sp.	JHT01
Proteobacteria	Gammaproteobacteria	Enterobacteriales, not validated	Yersiniaceae	Serratia	Serratia sp.	Leaf50
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces hokutonensis	R1-NS-10
Proteobacteria	Gammaproteobacteria	Vibrionales, not validated	Vibrionaceae	Vibrio	Vibrio thalassae	MD16
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces lopnurensis	TRM 49590
Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus	Virgibacillus oceani	MY11
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pakistanensis	ANC 3994
Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Belliella	Belliella kenyensis	No.164
Actinobacteria	Actinobacteria	Actinomycetales	Kribbellaceae	Kribbella	Kribbella italica	BC637
Proteobacteria	Oligoflexia	Bdellovibrionales	Pseudobacteriovoracaceae	Pseudobacteriovorax	Pseudobacteriovorax antillogorgiicola	RKEM611
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium subterraneum	
Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomadura rayongensis	RY35-68
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter variabilis	NIPH 2171, strain Tjernberg & Ursing 151a
Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter seifertii	Gerner-Smidt 10090, NIPH 973
Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces caelicus	MBRL 172
Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus oleivorans	JC228
Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Agarivorans	Agarivorans litoreus	GJSW-6
Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Oenococcus	Oenococcus alcoholitolerans	
Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	Rhodococcus biphenylivorans	TG9
Proteobacteria	Gammaproteobacteria	Vibrionales, not validated	Vibrionaceae	Vibrio	Vibrio tritonius	AM2
Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	Croceicoccus naphthovorans	PQ-2
Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Anaerosolibacter	Anaerosolibacter carboniphilus	IRF19
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces tarimensis	TRM 45387
